	image_path	airplane	bare-soil	buildings	cars	chaparral	court	dock	field	grass	mobile-home	pavement	sand	sea	ship	storage tanks	trees	water	Artificial Surfaces	Industrial, Commercial, and Transport Units	Mine, Dump, and Construction Sites	Urban Fabric	Forest and Semi-Natural Areas	Shrub and/or Herbaceous Vegetation Associations	Agricultural Areas	Arable Land	Road and Rail Networks and Associated Land	Water Bodies	Marine Waters	Forests	Inland Waters
580	chaparral80.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
581	chaparral81.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
582	chaparral82.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
583	chaparral83.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
584	chaparral84.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
585	chaparral85.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
586	chaparral86.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
587	chaparral87.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
588	chaparral88.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
589	chaparral89.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
590	chaparral90.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
591	chaparral91.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
592	chaparral92.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
593	chaparral93.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
594	chaparral94.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
595	chaparral95.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
596	chaparral96.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
597	chaparral97.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
598	chaparral98.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
599	chaparral99.tif	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
600	denseresidential00.tif	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0
601	denseresidential01.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0
602	denseresidential02.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
603	denseresidential03.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
604	denseresidential04.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0
605	denseresidential05.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0
606	denseresidential06.tif	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
607	denseresidential07.tif	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
608	denseresidential08.tif	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0
609	denseresidential09.tif	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0
610	denseresidential10.tif	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0
611	denseresidential11.tif	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0
612	denseresidential12.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0
613	denseresidential13.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0
614	denseresidential14.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
615	denseresidential15.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0
616	denseresidential16.tif	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0
617	denseresidential17.tif	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0
618	denseresidential18.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
619	denseresidential19.tif	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0
620	denseresidential20.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	1	0
621	denseresidential21.tif	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0
622	denseresidential22.tif	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0
623	denseresidential23.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	1	0
624	denseresidential24.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	1	0
625	denseresidential25.tif	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0
626	denseresidential26.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0
627	denseresidential27.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
628	denseresidential28.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
629	denseresidential29.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
630	denseresidential30.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
631	denseresidential31.tif	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	0	0	1	0
632	denseresidential32.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
633	denseresidential33.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
634	denseresidential34.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
635	denseresidential35.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
636	denseresidential36.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
637	denseresidential37.tif	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0
638	denseresidential38.tif	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0
639	denseresidential39.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0
640	denseresidential40.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0
641	denseresidential41.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
642	denseresidential42.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0
643	denseresidential43.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
644	denseresidential44.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	1	0
645	denseresidential45.tif	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0
646	denseresidential46.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0
647	denseresidential47.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0
648	denseresidential48.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0
649	denseresidential49.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0
650	denseresidential50.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0
651	denseresidential51.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
652	denseresidential52.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0
653	denseresidential53.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
654	denseresidential54.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0
655	denseresidential55.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
656	denseresidential56.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
657	denseresidential57.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
658	denseresidential58.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0
659	denseresidential59.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
660	denseresidential60.tif	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0
661	denseresidential61.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
662	denseresidential62.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	1	0
663	denseresidential63.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0
664	denseresidential64.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0
665	denseresidential65.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0
666	denseresidential66.tif	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0	1	0
667	denseresidential67.tif	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0
668	denseresidential68.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
669	denseresidential69.tif	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0
670	denseresidential70.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	1	0
671	denseresidential71.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
672	denseresidential72.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0
673	denseresidential73.tif	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0
674	denseresidential74.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0
675	denseresidential75.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0
676	denseresidential76.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0
677	denseresidential77.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0
678	denseresidential78.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0
679	denseresidential79.tif	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0
680	denseresidential80.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	1	0
681	denseresidential81.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
682	denseresidential82.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
683	denseresidential83.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
684	denseresidential84.tif	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
685	denseresidential85.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0
686	denseresidential86.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
687	denseresidential87.tif	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0
688	denseresidential88.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
689	denseresidential89.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
690	denseresidential90.tif	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	0
691	denseresidential91.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0
692	denseresidential92.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
693	denseresidential93.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
694	denseresidential94.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
695	denseresidential95.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
696	denseresidential96.tif	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
697	denseresidential97.tif	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0
698	denseresidential98.tif	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0
699	denseresidential99.tif	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	1	0
700	forest00.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
701	forest01.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
702	forest02.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
703	forest03.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
704	forest04.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
705	forest05.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
706	forest06.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
707	forest07.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
708	forest08.tif	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0
709	forest09.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
710	forest10.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
711	forest11.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
712	forest12.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
713	forest13.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
714	forest14.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
715	forest15.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
716	forest16.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
717	forest17.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
718	forest18.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
719	forest19.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
720	forest20.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
721	forest21.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
722	forest22.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
723	forest23.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
724	forest24.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
725	forest25.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
726	forest26.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
727	forest27.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
728	forest28.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
729	forest29.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
730	forest30.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
731	forest31.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
732	forest32.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
733	forest33.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
734	forest34.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
735	forest35.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
736	forest36.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
737	forest37.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
738	forest38.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
739	forest39.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
740	forest40.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
741	forest41.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
742	forest42.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
743	forest43.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
744	forest44.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
745	forest45.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
746	forest46.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
747	forest47.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
748	forest48.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
749	forest49.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
750	forest50.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
751	forest51.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
752	forest52.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
753	forest53.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
754	forest54.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
755	forest55.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
756	forest56.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
757	forest57.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
758	forest58.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
759	forest59.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
760	forest60.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
761	forest61.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
762	forest62.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
763	forest63.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
764	forest64.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
765	forest65.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
766	forest66.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
767	forest67.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
768	forest68.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
769	forest69.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
770	forest70.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
771	forest71.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
772	forest72.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
773	forest73.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
